timestamp,policy,endpoint,param,payload_bytes,inflight_sync,inflight_async,work_sync,work_async,worker,latency_ms,error
1789895270.011324,budget_power_30,/api/user/profile,10,200,1,6,123.3,0.5,async,5.863,
1789895270.0115194,budget_power_30,/api/user/profile,10,200,1,5,123.8,0.0,async,6.589,
1789895270.0645266,budget_power_30,/api/user/profile,10,200,1,0,74.5,0.0,async,10.211,
1789895270.0686462,budget_power_30,/api/user/profile,10,200,1,1,68.5,0.0,async,8.441,
1789895270.0718594,budget_power_30,/api/user/profile,10,200,1,2,67.8,0.3,async,10.935,
1789895270.0764341,budget_power_30,/api/user/profile,10,200,1,6,61.4,0.4,async,9.126,
1789895270.0766292,budget_power_30,/api/user/profile,10,200,1,5,62.1,0.0,async,9.964,
1789895270.076797,budget_power_30,/api/user/profile,10,200,1,4,63.2,0.0,async,11.234,
1789895270.076975,budget_power_30,/api/user/profile,10,200,1,3,66.5,0.0,async,14.722,
1789895270.077343,budget_power_30,/api/user/profile,10,200,1,4,65.7,0.2,async,14.263,
1789895270.128424,budget_power_30,/api/user/profile,10,200,1,0,9.9,0.0,async,9.555,
1789895270.129499,budget_power_30,/api/user/profile,10,200,1,1,6.6,0.0,async,7.32,
1789895270.1310208,budget_power_30,/api/user/profile,10,200,1,2,4.5,0.0,async,6.807,
1789895270.140436,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,9.121,
1789895270.1406555,budget_power_30,/api/user/profile,10,200,2,2,0.4,0.5,async,7.813,
1789895270.1408484,budget_power_30,/api/user/profile,10,200,2,1,0.9,0.0,async,8.484,
1789895270.1416428,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.2,sync,9.578,
1789895270.1419168,budget_power_30,/api/user/profile,10,200,2,3,0.2,1.1,sync,8.85,
1789895270.1956155,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,10.909,
1789895270.1961598,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,10.263,
1789895270.1962585,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.1,async,9.414,
1789895270.1980846,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.0,async,5.712,
1789895270.2019718,budget_power_30,/api/user/profile,10,200,2,5,1.0,0.1,async,7.768,
1789895270.202119,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.1,async,8.806,
1789895270.2022212,budget_power_30,/api/user/profile,10,200,2,6,0.5,0.5,async,7.55,
1789895270.203103,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.3,sync,9.103,
1789895270.256424,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.5,sync,7.455,
1789895270.2566075,budget_power_30,/api/user/profile,10,200,2,1,0.8,0.0,async,7.199,
1789895270.2567935,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,8.371,
1789895270.2571084,budget_power_30,/api/user/profile,10,200,2,2,0.5,0.8,sync,7.487,
1789895270.258701,budget_power_30,/api/user/profile,10,200,3,2,0.0,0.0,async,4.873,
1789895270.2613945,budget_power_30,/api/user/profile,10,200,3,3,0.0,0.2,async,6.714,
1789895270.2616212,budget_power_30,/api/user/profile,10,200,4,4,1.0,0.6,async,6.54,
1789895270.2617958,budget_power_30,/api/user/profile,10,200,3,4,0.0,0.8,sync,6.868,
1789895270.317386,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,7.33,
1789895270.3184378,budget_power_30,/api/user/profile,10,200,2,1,0.9,0.2,async,7.529,
1789895270.3191092,budget_power_30,/api/user/profile,10,200,2,2,0.7,0.8,async,8.0,
1789895270.3192592,budget_power_30,/api/user/profile,10,200,3,3,0.0,0.0,async,5.903,
1789895270.3208454,budget_power_30,/api/user/profile,10,200,4,4,0.4,0.0,async,6.32,
1789895270.3217986,budget_power_30,/api/user/profile,10,200,2,3,0.4,1.3,sync,10.432,
1789895270.3220105,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.5,sync,11.421,
1789895270.322137,budget_power_30,/api/user/profile,10,200,3,4,0.0,0.7,sync,8.461,
1789895270.3756104,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,6.46,
1789895270.3784971,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,6.161,
1789895270.3804736,budget_power_30,/api/user/profile,10,200,3,3,0.5,0.0,async,6.336,
1789895270.3807027,budget_power_30,/api/user/profile,10,200,4,4,1.0,0.5,async,6.031,
1789895270.3809905,budget_power_30,/api/user/profile,10,200,2,2,0.8,0.2,async,7.89,
1789895270.3813705,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.7,sync,8.696,
1789895270.3822048,budget_power_30,/api/user/profile,10,200,2,3,0.4,0.7,sync,8.752,
1789895270.3830042,budget_power_30,/api/user/profile,10,200,3,4,0.2,0.7,sync,8.538,
1789895270.4328067,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,5.091,
1789895270.4363544,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,6.126,
1789895270.4385295,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,5.232,
1789895270.4397898,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.1,async,5.622,
1789895270.4426615,budget_power_30,/api/user/profile,10,200,3,4,0.8,0.2,async,6.58,
1789895270.4432318,budget_power_30,/api/user/profile,10,200,2,3,0.5,0.0,async,7.996,
1789895270.4436607,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.6,sync,9.089,
1789895270.4438176,budget_power_30,/api/user/profile,10,200,2,4,0.1,0.6,sync,8.155,
1789895270.4899955,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,5.04,
1789895270.491021,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,3.705,
1789895270.494591,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,4.469,
1789895270.4959219,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,4.651,
1789895270.4997096,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,4.611,
1789895270.5013812,budget_power_30,/api/user/profile,10,200,2,2,0.9,0.4,async,4.716,
1789895270.5017917,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.1,async,5.745,
1789895270.50241,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.7,sync,6.029,
1789895270.549302,budget_power_30,/api/user/profile,10,200,1,0,0.0,0.0,async,5.9,
1789895270.552399,budget_power_30,/api/user/profile,10,200,2,1,0.0,0.0,async,5.337,
1789895270.5563512,budget_power_30,/api/user/profile,10,200,3,1,0.0,0.0,async,4.775,
1789895270.559305,budget_power_30,/api/user/profile,10,200,3,1,0.0,0.0,async,5.705,
1789895270.5596771,budget_power_30,/api/user/profile,10,200,4,2,1.0,0.5,async,5.585,
1789895270.5914588,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.7,sync,47.748,
1789895270.5918174,budget_power_30,/api/user/profile,10,200,2,2,0.0,0.6,sync,44.388,
1789895270.6054316,budget_power_30,/api/user/profile,10,200,2,0,0.0,0.0,async,5.148,
1789895270.6085298,budget_power_30,/api/user/profile,10,200,2,1,0.0,0.0,async,4.624,
1789895270.613316,budget_power_30,/api/user/profile,10,200,2,1,0.0,0.0,async,3.721,
1789895270.6137302,budget_power_30,/api/user/profile,10,200,2,1,0.0,0.0,async,5.993,
1789895270.615162,budget_power_30,/api/user/profile,10,200,2,2,0.0,0.0,async,4.245,
1789895270.6497416,budget_power_30,/api/user/profile,10,200,2,0,0.0,0.0,async,5.523,
1789895270.6615462,budget_power_30,/api/user/profile,10,200,3,0,0.0,0.0,async,5.213,
1789895270.664501,budget_power_30,/api/user/profile,10,200,3,1,0.0,0.0,async,4.607,
1789895270.6702995,budget_power_30,/api/user/profile,10,200,3,1,0.0,0.2,async,4.486,
1789895270.6707795,budget_power_30,/api/user/profile,10,200,3,0,0.0,0.0,async,5.806,
1789895270.7069788,budget_power_30,/api/user/profile,10,200,4,0,0.0,0.0,async,5.329,
1789895270.7186391,budget_power_30,/api/user/profile,10,200,4,0,0.0,0.0,async,4.979,
1789895270.7207289,budget_power_30,/api/user/profile,10,200,4,1,0.0,0.0,async,4.705,
1789895270.726844,budget_power_30,/api/user/profile,10,200,4,0,0.0,0.0,async,4.741,
1789895270.7642412,budget_power_30,/api/user/profile,10,200,5,0,0.0,0.0,async,5.796,
1789895270.7750945,budget_power_30,/api/user/profile,10,200,5,0,0.0,0.0,async,5.008,
1789895270.7778184,budget_power_30,/api/user/profile,10,200,5,1,0.0,0.0,async,5.386,
1789895270.7858446,budget_power_30,/api/user/profile,10,200,5,0,0.0,0.0,async,5.8,
1789895270.8219972,budget_power_30,/api/user/profile,10,200,5,0,0.0,0.0,async,5.66,
1789895270.8315532,budget_power_30,/api/user/profile,10,200,5,0,0.0,0.0,async,5.293,
1789895270.8351636,budget_power_30,/api/report/generate,75,350,0,0,0.0,0.0,sync,938.327,
1789895270.8360379,budget_power_30,/api/user/profile,10,200,5,1,0.0,0.0,async,5.321,
1789895270.8391726,budget_power_30,/api/user/profile,10,200,3,2,0.0,0.7,sync,285.285,
1789895270.8424938,budget_power_30,/api/user/profile,10,200,4,0,0.0,0.0,async,5.551,
1789895270.8434806,budget_power_30,/api/user/profile,10,200,3,2,0.0,0.4,sync,177.089,
1789895270.843704,budget_power_30,/api/user/profile,10,200,4,1,0.0,0.8,sync,121.361,
1789895270.8439393,budget_power_30,/api/user/profile,10,200,2,1,0.0,0.7,sync,199.367,
1789895270.8835754,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,7.741,
1789895270.8907497,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,6.846,
1789895270.8932981,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,5.754,
1789895270.896014,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,5.876,
1789895270.899262,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,4.62,
1789895270.901229,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,5.505,
1789895270.9025018,budget_power_30,/api/user/profile,10,200,1,2,0.9,0.3,async,6.088,
1789895270.90298,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.6,sync,6.841,
1789895270.9469333,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,9.648,
1789895270.9504426,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,7.189,
1789895270.952052,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,6.112,
1789895270.9559374,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,7.211,
1789895270.9586763,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,7.435,
1789895270.9615273,budget_power_30,/api/user/profile,10,200,1,3,0.9,0.4,async,6.254,
1789895270.9617558,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,7.11,
1789895270.9633706,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.7,sync,8.419,
1789895271.0118842,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.651,
1789895271.0151737,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,10.534,
1789895271.015901,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.1,async,10.323,
1789895271.0180972,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.0,async,7.438,
1789895271.0183,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.0,async,10.561,
1789895271.020097,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.0,async,6.293,
1789895271.0205505,budget_power_30,/api/user/profile,10,200,0,5,0.0,0.5,sync,6.224,
1789895271.0216842,budget_power_30,/api/user/profile,10,200,1,5,0.9,0.2,async,7.106,
1789895271.0729403,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,8.528,
1789895271.0759158,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.296,
1789895271.0765386,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,6.325,
1789895271.0792034,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.3,sync,10.83,
1789895271.0797086,budget_power_30,/api/user/profile,10,200,2,2,0.0,0.0,async,6.6,
1789895271.080181,budget_power_30,/api/user/profile,10,200,3,3,0.3,0.0,async,5.395,
1789895271.0811856,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.5,sync,10.491,
1789895271.0829372,budget_power_30,/api/user/profile,10,200,2,3,0.0,0.3,sync,9.093,
1789895271.131214,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,5.444,
1789895271.133296,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,5.588,
1789895271.134668,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,4.413,
1789895271.1354373,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.7,sync,7.417,
1789895271.1371942,budget_power_30,/api/user/profile,10,200,2,3,0.7,0.1,async,4.443,
1789895271.1375945,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,5.8,
1789895271.1395702,budget_power_30,/api/user/profile,10,200,2,2,0.0,0.0,async,4.763,
1789895271.140108,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.5,sync,7.848,
1789895271.1901002,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,5.903,
1789895271.1923711,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,6.037,
1789895271.1937706,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.7,sync,7.087,
1789895271.194741,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,6.28,
1789895271.1952744,budget_power_30,/api/user/profile,10,200,2,3,0.7,0.2,async,6.018,
1789895271.1957736,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.8,sync,7.059,
1789895271.1970806,budget_power_30,/api/user/profile,10,200,2,3,0.0,0.0,async,5.655,
1789895271.1973834,budget_power_30,/api/user/profile,10,200,2,4,0.0,0.8,sync,5.71,
1789895271.2552545,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.786,
1789895271.2559457,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,12.079,
1789895271.2581754,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.4,sync,9.166,
1789895271.2583246,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.0,async,7.422,
1789895271.2586079,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,10.21,
1789895271.259846,budget_power_30,/api/user/profile,10,200,2,5,0.8,0.2,async,5.699,
1789895271.2607954,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,7.463,
1789895271.2622023,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.6,sync,8.42,
1789895271.3224852,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,9.331,
1789895271.3229587,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,11.348,
1789895271.3276396,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,11.078,
1789895271.3278835,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,13.419,
1789895271.3280983,budget_power_30,/api/user/profile,10,200,1,3,0.8,0.0,async,12.564,
1789895271.3283687,budget_power_30,/api/user/profile,10,200,2,5,0.9,0.4,async,11.199,
1789895271.328751,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.4,sync,13.621,
1789895271.3290772,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.7,sync,12.188,
1789895271.3896582,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,11.51,
1789895271.3910306,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.2,sync,12.079,
1789895271.396008,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.1,async,10.366,
1789895271.3964498,budget_power_30,/api/user/profile,10,200,1,1,0.0,0.0,async,12.804,
1789895271.398692,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.2,async,10.857,
1789895271.398924,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,11.947,
1789895271.3993971,budget_power_30,/api/user/profile,10,200,1,6,0.0,0.2,sync,10.737,
1789895271.3996775,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,15.022,
1789895271.4566498,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,12.027,
1789895271.4581394,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,12.483,
1789895271.459096,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,10.671,
1789895271.460556,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.3,sync,11.412,
1789895271.4614592,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.0,async,9.373,
1789895271.4623158,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,8.297,
1789895271.4648025,budget_power_30,/api/user/profile,10,200,2,5,0.6,0.0,async,9.415,
1789895271.4661844,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.3,sync,11.402,
1789895271.512868,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,4.988,
1789895271.516696,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,6.281,
1789895271.5174906,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,5.461,
1789895271.5183816,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.8,sync,7.727,
1789895271.5199192,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,6.028,
1789895271.5209498,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.7,sync,6.727,
1789895271.5229604,budget_power_30,/api/user/profile,10,200,2,2,0.0,0.0,async,5.768,
1789895271.523377,budget_power_30,/api/user/profile,10,200,2,2,0.0,0.5,sync,5.717,
1789895271.5766585,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,9.432,
1789895271.5815117,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,10.393,
1789895271.5823262,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.1,async,9.075,
1789895271.5834265,budget_power_30,/api/user/profile,10,200,1,2,0.6,0.0,async,11.058,
1789895271.5840008,budget_power_30,/api/user/profile,10,200,2,3,0.0,0.0,async,7.121,
1789895271.5862813,budget_power_30,/api/user/profile,10,200,2,4,0.0,0.5,sync,8.861,
1789895271.5867653,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.4,sync,15.0,
1789895271.58713,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.3,sync,13.194,
1789895271.643769,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,12.198,
1789895271.644968,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.944,
1789895271.646058,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,8.531,
1789895271.6482236,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.0,async,9.017,
1789895271.6490548,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,7.486,
1789895271.651173,budget_power_30,/api/user/profile,10,200,2,5,0.6,0.1,async,8.629,
1789895271.652062,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.7,sync,10.126,
1789895271.6524022,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.4,sync,12.522,
1789895271.7163372,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,15.002,
1789895271.7165852,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,13.413,
1789895271.7194338,budget_power_30,/api/user/profile,10,200,2,3,0.7,0.0,async,8.149,
1789895271.7196393,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,9.606,
1789895271.721681,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.3,sync,10.89,
1789895271.7219355,budget_power_30,/api/user/profile,10,200,2,4,0.4,0.8,sync,10.392,
1789895271.722136,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.2,sync,18.081,
1789895271.726908,budget_power_30,/api/user/profile,10,200,3,0,0.0,0.0,async,5.507,
1789895271.8009527,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,23.463,
1789895271.8012416,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,21.522,
1789895271.801445,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.2,async,23.111,
1789895271.8045838,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.0,async,21.944,
1789895271.807085,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,7.539,
1789895271.8074462,budget_power_30,/api/user/profile,10,200,2,5,1.0,0.5,async,7.347,
1789895271.8086174,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.5,sync,28.418,
1789895271.8089416,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.7,sync,9.091,
1789895271.8675935,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.003,
1789895271.868687,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.889,
1789895271.8724356,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,10.906,
1789895271.872973,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.0,async,9.382,
1789895271.8757007,budget_power_30,/api/user/profile,10,200,1,6,0.8,0.1,async,9.429,
1789895271.875932,budget_power_30,/api/user/profile,10,200,0,5,0.0,0.0,async,10.613,
1789895271.8761966,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.1,async,13.716,
1789895271.876446,budget_power_30,/api/user/profile,10,200,0,6,0.0,0.5,sync,10.559,
1789895271.933085,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,11.594,
1789895271.9364252,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.1,async,10.492,
1789895271.9366186,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,11.672,
1789895271.9371395,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,14.512,
1789895271.938174,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.0,async,8.175,
1789895271.9388614,budget_power_30,/api/user/profile,10,200,0,6,0.0,0.6,sync,7.106,
1789895271.9396186,budget_power_30,/api/user/profile,10,200,0,5,0.0,0.0,async,8.234,
1789895271.940809,budget_power_30,/api/user/profile,10,200,1,6,0.8,0.2,async,8.639,
1789895271.9984322,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,11.772,
1789895272.0042825,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,11.553,
1789895272.0045588,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.0,async,10.657,
1789895272.0047762,budget_power_30,/api/user/profile,10,200,1,5,0.3,0.0,async,8.208,
1789895272.0049937,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.0,async,9.641,
1789895272.0060768,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,14.565,
1789895272.0067863,budget_power_30,/api/user/profile,10,200,0,5,0.0,0.7,sync,11.096,
1789895272.0070305,budget_power_30,/api/user/profile,10,200,1,6,0.0,0.3,sync,9.699,
1789895272.064109,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.916,
1789895272.073102,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,12.592,
1789895272.0736353,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.0,async,11.127,
1789895272.075644,budget_power_30,/api/user/profile,10,200,1,4,0.8,0.1,async,10.342,
1789895272.075884,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.0,async,11.554,
1789895272.0764403,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.2,sync,10.319,
1789895272.0769784,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.1,async,15.571,
1789895272.0774634,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.5,sync,12.604,
1789895272.1314867,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.939,
1789895272.1347432,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.688,
1789895272.1363335,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.3,sync,9.549,
1789895272.1398807,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,8.147,
1789895272.1401532,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,10.017,
1789895272.140376,budget_power_30,/api/user/profile,10,200,2,3,0.3,0.0,async,7.271,
1789895272.1423454,budget_power_30,/api/user/profile,10,200,2,4,0.0,0.6,sync,8.845,
1789895272.1425428,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.5,sync,10.316,
1789895272.1963148,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.312,
1789895272.1987393,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,10.395,
1789895272.199907,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.4,sync,10.915,
1789895272.2007723,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,7.451,
1789895272.2036514,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.1,async,7.007,
1789895272.2039022,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.0,async,9.549,
1789895272.204399,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,8.706,
1789895272.2056916,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.5,sync,8.552,
1789895272.261754,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.163,
1789895272.2640095,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,9.789,
1789895272.2660823,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.0,async,9.735,
1789895272.2685163,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.1,async,13.382,
1789895272.2690094,budget_power_30,/api/user/profile,10,200,0,6,0.0,0.3,sync,9.291,
1789895272.269841,budget_power_30,/api/user/profile,10,200,0,5,0.0,0.0,async,10.837,
1789895272.2700396,budget_power_30,/api/user/profile,10,200,0,4,0.0,0.1,async,12.712,
1789895272.2704265,budget_power_30,/api/user/profile,10,200,1,6,0.2,0.0,async,9.737,
1789895272.3266795,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,8.538,
1789895272.3310702,budget_power_30,/api/user/profile,10,200,1,2,0.0,0.0,async,9.196,
1789895272.3312669,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,11.457,
1789895272.3316693,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.3,sync,11.117,
1789895272.3340943,budget_power_30,/api/user/profile,10,200,1,5,0.0,0.3,sync,9.013,
1789895272.3348155,budget_power_30,/api/user/profile,10,200,1,3,0.0,0.0,async,11.466,
1789895272.335019,budget_power_30,/api/user/profile,10,200,2,5,0.8,0.0,async,9.553,
1789895272.335485,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.0,async,11.138,
1789895272.389754,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.686,
1789895272.3928173,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,6.628,
1789895272.393211,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.645,
1789895272.3935795,budget_power_30,/api/user/profile,10,200,1,3,0.4,0.0,async,6.267,
1789895272.3944438,budget_power_30,/api/user/profile,10,200,2,4,0.9,0.0,async,6.141,
1789895272.3946044,budget_power_30,/api/user/profile,10,200,2,5,0.2,0.3,async,5.61,
1789895272.3956196,budget_power_30,/api/user/profile,10,200,1,4,0.0,0.3,sync,7.576,
1789895272.3966024,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.7,sync,10.141,
1789895272.4542773,budget_power_30,/api/user/profile,10,200,0,0,0.0,0.0,async,10.698,
1789895272.4563203,budget_power_30,/api/user/profile,10,200,0,1,0.0,0.0,async,8.823,
1789895272.4583962,budget_power_30,/api/user/profile,10,200,0,2,0.0,0.0,async,9.131,
1789895272.4590766,budget_power_30,/api/user/profile,10,200,0,3,0.0,0.1,async,8.884,
